"id","cve","t","valor","m","id2","DesGeo"
"i130",16,"2006","90.7",0,"a","Estatal"
"i130",16,"2007","96.3",0,"a","Estatal"
"i130",16,"2008","100",0,"a","Estatal"
"i130",16,"2009","102.1",0,"a","Estatal"
"i130",16,"2010","106.6",0,"a","Estatal"
"i130",16,"2011","110.3",0,"a","Estatal"
"i130",16,"2012","112.7",0,"a","Estatal"
"i130",16,"2013","112.9",0,"a","Estatal"
"i130",16,"2014","115.8",0,"a","Estatal"
"i130",17,"1998","82.9",0,"a","Estatal"
"i130",17,"1999","86.6",0,"a","Estatal"
"i130",17,"2000","89",0,"a","Estatal"
"i130",17,"2001","89.1",0,"a","Estatal"
"i130",17,"2002","88.2",0,"a","Estatal"
"i130",17,"2003","89.3",0,"a","Estatal"
"i130",17,"2004","90.4",0,"a","Estatal"
"i130",17,"2005","92.3",0,"a","Estatal"
"i130",17,"2006","95.5",0,"a","Estatal"
"i130",17,"2007","98.9",0,"a","Estatal"
"i130",17,"2008","100",0,"a","Estatal"
"i130",17,"2009","99.1",0,"a","Estatal"
"i130",17,"2010","103.2",0,"a","Estatal"
"i130",17,"2011","108",0,"a","Estatal"
"i130",17,"2012","113.7",0,"a","Estatal"
"i130",17,"2013","116.1",0,"a","Estatal"
"i130",17,"2014","117.4",0,"a","Estatal"
"i130",18,"1998","71.4",0,"a","Estatal"
"i130",18,"1999","73.5",0,"a","Estatal"
"i130",18,"2000","74.3",0,"a","Estatal"
"i130",18,"2001","75.2",0,"a","Estatal"
"i130",18,"2002","74.3",0,"a","Estatal"
"i130",18,"2003","78.1",0,"a","Estatal"
"i130",18,"2004","82.9",0,"a","Estatal"
"i130",18,"2005","87.7",0,"a","Estatal"
"i130",18,"2006","94",0,"a","Estatal"
"i130",18,"2007","95.4",0,"a","Estatal"
"i130",18,"2008","100",0,"a","Estatal"
"i130",18,"2009","98.1",0,"a","Estatal"
"i130",18,"2010","102.3",0,"a","Estatal"
"i130",18,"2011","105.6",0,"a","Estatal"
"i130",18,"2012","109.8",0,"a","Estatal"
"i130",18,"2013","110.4",0,"a","Estatal"
"i130",18,"2014","114.9",0,"a","Estatal"
"i130",19,"1998","71.9",0,"a","Estatal"
"i130",19,"1999","77.6",0,"a","Estatal"
"i130",19,"2000","81.8",0,"a","Estatal"
"i130",19,"2001","81.6",0,"a","Estatal"
"i130",19,"2002","81.6",0,"a","Estatal"
"i130",19,"2003","81.8",0,"a","Estatal"
"i130",19,"2004","83.1",0,"a","Estatal"
"i130",19,"2005","86.1",0,"a","Estatal"
"i130",19,"2006","91.2",0,"a","Estatal"
"i130",19,"2007","96.2",0,"a","Estatal"
"i130",19,"2008","100",0,"a","Estatal"
"i130",19,"2009","96",0,"a","Estatal"
"i130",19,"2010","101.2",0,"a","Estatal"
"i130",19,"2011","106.5",0,"a","Estatal"
"i130",19,"2012","110.7",0,"a","Estatal"
"i130",19,"2013","113.5",0,"a","Estatal"
"i130",19,"2014","117.7",0,"a","Estatal"
"i130",20,"1998","81.7",0,"a","Estatal"
"i130",20,"1999","82.2",0,"a","Estatal"
"i130",20,"2000","84.7",0,"a","Estatal"
"i130",20,"2001","87.4",0,"a","Estatal"
"i130",20,"2002","89.2",0,"a","Estatal"
"i130",20,"2003","91.2",0,"a","Estatal"
"i130",20,"2004","91.9",0,"a","Estatal"
"i130",20,"2005","94.3",0,"a","Estatal"
"i130",20,"2006","96.2",0,"a","Estatal"
"i130",20,"2007","97.6",0,"a","Estatal"
"i130",20,"2008","100",0,"a","Estatal"
"i130",20,"2009","102.3",0,"a","Estatal"
"i130",20,"2010","103.7",0,"a","Estatal"
"i130",20,"2011","106.3",0,"a","Estatal"
"i130",20,"2012","112.5",0,"a","Estatal"
"i130",20,"2013","117.2",0,"a","Estatal"
"i130",20,"2014","120.1",0,"a","Estatal"
"i130",21,"1998","86.5",0,"a","Estatal"
"i130",21,"1999","92.8",0,"a","Estatal"
"i130",21,"2000","98.7",0,"a","Estatal"
"i130",21,"2001","97.6",0,"a","Estatal"
"i130",21,"2002","95.2",0,"a","Estatal"
"i130",21,"2003","93.9",0,"a","Estatal"
"i130",21,"2004","93.6",0,"a","Estatal"
"i130",21,"2005","95.2",0,"a","Estatal"
"i130",21,"2006","96",0,"a","Estatal"
"i130",21,"2007","98.1",0,"a","Estatal"
"i130",21,"2008","100",0,"a","Estatal"
"i130",21,"2009","98.2",0,"a","Estatal"
"i130",21,"2010","103.1",0,"a","Estatal"
"i130",21,"2011","107.6",0,"a","Estatal"
"i130",21,"2012","113.7",0,"a","Estatal"
"i130",21,"2013","117.3",0,"a","Estatal"
"i130",21,"2014","120.6",0,"a","Estatal"
"i130",22,"1998","64.4",0,"a","Estatal"
"i130",22,"1999","70.1",0,"a","Estatal"
"i130",22,"2000","77",0,"a","Estatal"
"i130",22,"2001","77.7",0,"a","Estatal"
"i130",22,"2002","78.7",0,"a","Estatal"
"i130",22,"2003","79.8",0,"a","Estatal"
"i130",22,"2004","83.2",0,"a","Estatal"
"i130",22,"2005","85.7",0,"a","Estatal"
"i130",22,"2006","91.4",0,"a","Estatal"
"i130",22,"2007","96.5",0,"a","Estatal"
"i130",22,"2008","100",0,"a","Estatal"
"i130",22,"2009","97.1",0,"a","Estatal"
"i130",22,"2010","105.6",0,"a","Estatal"
"i130",22,"2011","115.3",0,"a","Estatal"
"i130",22,"2012","124.2",0,"a","Estatal"
"i130",22,"2013","132.2",0,"a","Estatal"
"i130",22,"2014","138.1",0,"a","Estatal"
"i130",23,"1998","53.3",0,"a","Estatal"
"i130",23,"1999","57.7",0,"a","Estatal"
"i130",23,"2000","60.9",0,"a","Estatal"
"i130",23,"2001","64.2",0,"a","Estatal"
"i130",23,"2002","64.4",0,"a","Estatal"
"i130",23,"2003","68.4",0,"a","Estatal"
"i130",23,"2004","74.5",0,"a","Estatal"
"i130",23,"2005","82.3",0,"a","Estatal"
"i130",23,"2006","87.4",0,"a","Estatal"
"i130",23,"2007","95.5",0,"a","Estatal"
"i130",23,"2008","100",0,"a","Estatal"
"i130",23,"2009","94.8",0,"a","Estatal"
"i130",23,"2010","96.8",0,"a","Estatal"
"i130",23,"2011","99.8",0,"a","Estatal"
"i130",23,"2012","102.3",0,"a","Estatal"
"i130",23,"2013","107.6",0,"a","Estatal"
"i130",23,"2014","114.3",0,"a","Estatal"
"i130",24,"1998","70.9",0,"a","Estatal"
"i130",24,"1999","74.5",0,"a","Estatal"
"i130",24,"2000","79.5",0,"a","Estatal"
"i130",24,"2001","81.5",0,"a","Estatal"
"i130",24,"2002","83.5",0,"a","Estatal"
"i130",24,"2003","83.2",0,"a","Estatal"
"i130",24,"2004","85.3",0,"a","Estatal"
"i130",24,"2005","89.8",0,"a","Estatal"
"i130",24,"2006","94.9",0,"a","Estatal"
"i130",24,"2007","98.1",0,"a","Estatal"
"i130",24,"2008","100",0,"a","Estatal"
"i130",24,"2009","97.4",0,"a","Estatal"
"i130",24,"2010","101.7",0,"a","Estatal"
"i130",24,"2011","108.1",0,"a","Estatal"
"i130",24,"2012","114.2",0,"a","Estatal"
"i130",24,"2013","119.9",0,"a","Estatal"
"i130",24,"2014","124.2",0,"a","Estatal"
"i130",25,"1998","73.1",0,"a","Estatal"
"i130",25,"1999","76.9",0,"a","Estatal"
"i130",25,"2000","78.7",0,"a","Estatal"
"i130",25,"2001","79.9",0,"a","Estatal"
"i130",25,"2002","80.9",0,"a","Estatal"
"i130",25,"2003","81.3",0,"a","Estatal"
"i130",25,"2004","82.8",0,"a","Estatal"
"i130",25,"2005","85.9",0,"a","Estatal"
"i130",25,"2006","89.9",0,"a","Estatal"
"i130",25,"2007","94.2",0,"a","Estatal"
"i130",25,"2008","100",0,"a","Estatal"
"i130",25,"2009","99.1",0,"a","Estatal"
"i130",25,"2010","102.4",0,"a","Estatal"
"i130",25,"2011","104.5",0,"a","Estatal"
"i130",25,"2012","109",0,"a","Estatal"
"i130",25,"2013","111.7",0,"a","Estatal"
"i130",25,"2014","115.9",0,"a","Estatal"
"i130",26,"1998","76.2",0,"a","Estatal"
"i130",26,"1999","79.7",0,"a","Estatal"
"i130",26,"2000","86.6",0,"a","Estatal"
"i130",26,"2001","84.8",0,"a","Estatal"
"i130",26,"2002","80.7",0,"a","Estatal"
"i130",26,"2003","80.4",0,"a","Estatal"
"i130",26,"2004","84.5",0,"a","Estatal"
"i130",26,"2005","89.5",0,"a","Estatal"
"i130",26,"2006","95.4",0,"a","Estatal"
"i130",26,"2007","99.5",0,"a","Estatal"
"i130",26,"2008","100",0,"a","Estatal"
"i130",26,"2009","94.9",0,"a","Estatal"
"i130",26,"2010","100.3",0,"a","Estatal"
"i130",26,"2011","105.5",0,"a","Estatal"
"i130",26,"2012","111.9",0,"a","Estatal"
"i130",26,"2013","116.2",0,"a","Estatal"
"i130",26,"2014","118.4",0,"a","Estatal"
"i130",27,"1998","65.2",0,"a","Estatal"
"i130",27,"1999","65.7",0,"a","Estatal"
"i130",27,"2000","72",0,"a","Estatal"
"i130",27,"2001","74.2",0,"a","Estatal"
"i130",27,"2002","74.5",0,"a","Estatal"
"i130",27,"2003","79.4",0,"a","Estatal"
"i130",27,"2004","81",0,"a","Estatal"
"i130",27,"2005","85",0,"a","Estatal"
"i130",27,"2006","91",0,"a","Estatal"
"i130",27,"2007","94.3",0,"a","Estatal"
"i130",27,"2008","100",0,"a","Estatal"
"i130",27,"2009","101.8",0,"a","Estatal"
"i130",27,"2010","105.4",0,"a","Estatal"
"i130",27,"2011","111.2",0,"a","Estatal"
"i130",27,"2012","120.6",0,"a","Estatal"
"i130",27,"2013","127.2",0,"a","Estatal"
"i130",27,"2014","131.9",0,"a","Estatal"
"i130",28,"1998","74.6",0,"a","Estatal"
"i130",28,"1999","81.5",0,"a","Estatal"
"i130",28,"2000","89.3",0,"a","Estatal"
"i130",28,"2001","89.6",0,"a","Estatal"
"i130",28,"2002","87.5",0,"a","Estatal"
"i130",28,"2003","85.7",0,"a","Estatal"
"i130",28,"2004","87.9",0,"a","Estatal"
"i130",28,"2005","92.3",0,"a","Estatal"
"i130",28,"2006","96.6",0,"a","Estatal"
"i130",28,"2007","99",0,"a","Estatal"
"i130",28,"2008","100",0,"a","Estatal"
"i130",28,"2009","92.7",0,"a","Estatal"
"i130",28,"2010","95.2",0,"a","Estatal"
"i130",28,"2011","96",0,"a","Estatal"
"i130",28,"2012","98.7",0,"a","Estatal"
"i130",28,"2013","100.6",0,"a","Estatal"
"i130",28,"2014","103.1",0,"a","Estatal"
"i130",29,"1998","95.2",0,"a","Estatal"
"i130",29,"1999","102.2",0,"a","Estatal"
"i130",29,"2000","111.2",0,"a","Estatal"
"i130",29,"2001","110.5",0,"a","Estatal"
"i130",29,"2002","107.9",0,"a","Estatal"
"i130",29,"2003","102.8",0,"a","Estatal"
"i130",29,"2004","102.6",0,"a","Estatal"
"i130",29,"2005","104.6",0,"a","Estatal"
"i130",29,"2006","103.6",0,"a","Estatal"
"i130",29,"2007","101.8",0,"a","Estatal"
"i130",29,"2008","100",0,"a","Estatal"
"i130",29,"2009","92.6",0,"a","Estatal"
"i130",29,"2010","98",0,"a","Estatal"
"i130",29,"2011","102.2",0,"a","Estatal"
"i130",29,"2012","107.1",0,"a","Estatal"
"i130",29,"2013","112.2",0,"a","Estatal"
"i130",29,"2014","113.8",0,"a","Estatal"
"i130",30,"1998","80.6",0,"a","Estatal"
"i130",30,"1999","83.2",0,"a","Estatal"
"i130",30,"2000","87.1",0,"a","Estatal"
"i130",30,"2001","87.6",0,"a","Estatal"
"i130",30,"2002","87.1",0,"a","Estatal"
"i130",30,"2003","88.2",0,"a","Estatal"
"i130",30,"2004","88.7",0,"a","Estatal"
"i130",30,"2005","90.4",0,"a","Estatal"
"i130",30,"2006","94.8",0,"a","Estatal"
"i130",30,"2007","98.1",0,"a","Estatal"
"i130",30,"2008","100",0,"a","Estatal"
"i130",30,"2009","102",0,"a","Estatal"
"i130",30,"2010","105.6",0,"a","Estatal"
"i130",30,"2011","107.6",0,"a","Estatal"
"i130",30,"2012","113",0,"a","Estatal"
"i130",30,"2013","115.5",0,"a","Estatal"
"i130",30,"2014","116.1",0,"a","Estatal"
"i130",31,"1998","73.4",0,"a","Estatal"
"i130",31,"1999","80.4",0,"a","Estatal"
"i130",31,"2000","87.1",0,"a","Estatal"
"i130",31,"2001","89.1",0,"a","Estatal"
"i130",31,"2002","89.4",0,"a","Estatal"
"i130",31,"2003","90.2",0,"a","Estatal"
"i130",31,"2004","92",0,"a","Estatal"
"i130",31,"2005","94.2",0,"a","Estatal"
"i130",31,"2006","96.2",0,"a","Estatal"
"i130",31,"2007","98.8",0,"a","Estatal"
"i130",31,"2008","100",0,"a","Estatal"
"i130",31,"2009","98.6",0,"a","Estatal"
"i130",31,"2010","101.6",0,"a","Estatal"
"i130",31,"2011","104.6",0,"a","Estatal"
"i130",31,"2012","109.2",0,"a","Estatal"
"i130",31,"2013","113.3",0,"a","Estatal"
"i130",31,"2014","116.9",0,"a","Estatal"
"i130",32,"1998","68.5",0,"a","Estatal"
"i130",32,"1999","72.4",0,"a","Estatal"
"i130",32,"2000","78.3",0,"a","Estatal"
"i130",32,"2001","82.4",0,"a","Estatal"
"i130",32,"2002","83.3",0,"a","Estatal"
"i130",32,"2003","83.8",0,"a","Estatal"
"i130",32,"2004","84.9",0,"a","Estatal"
"i130",32,"2005","85.9",0,"a","Estatal"
"i130",32,"2006","87.9",0,"a","Estatal"
"i130",32,"2007","93.3",0,"a","Estatal"
"i130",32,"2008","100",0,"a","Estatal"
"i130",32,"2009","102.6",0,"a","Estatal"
"i130",32,"2010","108.2",0,"a","Estatal"
"i130",32,"2011","113.2",0,"a","Estatal"
"i130",32,"2012","117.7",0,"a","Estatal"
"i130",32,"2013","120.6",0,"a","Estatal"
"i130",32,"2014","126.3",0,"a","Estatal"
"i130",0,"1998","76.7",0,"a","Nacional"
"i130",0,"1999","81.2",0,"a","Nacional"
"i130",0,"2000","86",0,"a","Nacional"
"i130",0,"2001","86.2",0,"a","Nacional"
"i130",0,"2002","85.4",0,"a","Nacional"
"i130",0,"2003","85.3",0,"a","Nacional"
"i130",0,"2004","87",0,"a","Nacional"
"i130",0,"2005","89.8",0,"a","Nacional"
"i130",0,"2006","94",0,"a","Nacional"
"i130",0,"2007","98",0,"a","Nacional"
"i130",0,"2008","100",0,"a","Nacional"
"i130",0,"2009","96.9",0,"a","Nacional"
"i130",0,"2010","100.6",0,"a","Nacional"
"i130",0,"2011","105",0,"a","Nacional"
"i130",0,"2012","109.8",0,"a","Nacional"
"i130",0,"2013","113.7",0,"a","Nacional"
"i130",0,"2014","117.7",0,"a","Nacional"
"i131",0,"1995","66.94",0,"a","Nacional"
"i131",0,"1995","60.77",0,"b","Nacional"
"i131",0,"1995","57.44",0,"c","Nacional"
"i131",0,"1995","61.06",0,"d","Nacional"
"i131",1,"1996","53.3",0,"a","Estatal"
"i131",1,"1996","45.59",0,"b","Estatal"
"i131",1,"1996","43.81",0,"c","Estatal"
"i131",1,"1996","48.94",0,"d","Estatal"
"i131",2,"1996","43.52",0,"a","Estatal"
"i131",2,"1996","47.47",0,"b","Estatal"
"i131",2,"1996","25.4",0,"c","Estatal"
"i131",2,"1996","45.35",0,"d","Estatal"
"i131",3,"1996","54.02",0,"a","Estatal"
"i131",3,"1996","42.45",0,"b","Estatal"
"i131",3,"1996","50.31",0,"c","Estatal"
"i131",3,"1996","49.66",0,"d","Estatal"
"i131",4,"1996","77.99",0,"a","Estatal"
"i131",4,"1996","65.82",0,"b","Estatal"
"i131",4,"1996","71.69",0,"c","Estatal"
"i131",4,"1996","61.33",0,"d","Estatal"
"i131",5,"1996","40.82",0,"a","Estatal"
